fname,highway,countryside,city
data2\0nmlc819k1mjdd6r3n3vk4\461003011659518.jpg, 0, 0, 1
data2\0nmlc819k1mjdd6r3n3vk4\461275091606507.jpg, 0, 0, 1
data2\0nmlc819k1mjdd6r3n3vk4\464278477979913.jpg, 0, 0, 1
data2\0nmlc819k1mjdd6r3n3vk4\476004063618543.jpg, 0, 0, 1
data2\0nmlc819k1mjdd6r3n3vk4\483544196238077.jpg, 0, 0, 1
data2\0nmlc819k1mjdd6r3n3vk4\492917335492504.jpg, 0, 0, 1
data2\0nmlc819k1mjdd6r3n3vk4\503853980880935.jpg, 0, 0, 1
data2\0nmlc819k1mjdd6r3n3vk4\516141163099341.jpg, 0, 0, 1
data2\0nmlc819k1mjdd6r3n3vk4\532986304778308.jpg, 0, 0, 1
data2\0nmlc819k1mjdd6r3n3vk4\542123903594147.jpg, 0, 0, 1
data2\0nmlc819k1mjdd6r3n3vk4\542251963817665.jpg, 0, 0, 1
data2\0nmlc819k1mjdd6r3n3vk4\564932184477625.jpg, 0, 0, 1
data2\0nmlc819k1mjdd6r3n3vk4\5767532209953822.jpg, 0, 0, 1
data2\0nmlc819k1mjdd6r3n3vk4\769237957288703.jpg, 0, 0, 1
data2\0nmlc819k1mjdd6r3n3vk4\805696563383003.jpg, 0, 0, 1
data2\0nmlc819k1mjdd6r3n3vk4\820779405215288.jpg, 0, 0, 1
data2\0nmlc819k1mjdd6r3n3vk4\828647234402388.jpg, 0, 0, 1
data2\0nmlc819k1mjdd6r3n3vk4\829824327964139.jpg, 0, 0, 1
data2\0nmlc819k1mjdd6r3n3vk4\873251293227901.jpg, 0, 0, 1
data2\0nmlc819k1mjdd6r3n3vk4\914649862448013.jpg, 0, 0, 1
data2\0nmlc819k1mjdd6r3n3vk4\931970690989114.jpg, 0, 0, 1
data2\0nmlc819k1mjdd6r3n3vk4\939760536825026.jpg, 0, 0, 1
data2\0nmlc819k1mjdd6r3n3vk4\997043247503594.jpg, 0, 0, 1
data2\0p5Bylt4MaN7w8K3oiqkQm\2937326063145806.jpg, 0, 0, 1
data2\0p5Bylt4MaN7w8K3oiqkQm\848146956082741.jpg, 0, 0, 1
data2\0rttyCCgQyaIqmk1ALH3jg\1021705341698500.jpg, 0, 0, 1
data2\0rttyCCgQyaIqmk1ALH3jg\1183777878732562.jpg, 0, 0, 1
data2\0rttyCCgQyaIqmk1ALH3jg\1228819464221009.jpg, 0, 0, 1
data2\0rttyCCgQyaIqmk1ALH3jg\1230753557386117.jpg, 0, 0, 1
data2\0rttyCCgQyaIqmk1ALH3jg\129465392454284.jpg, 0, 0, 1
data2\0rttyCCgQyaIqmk1ALH3jg\1388154154917663.jpg, 0, 0, 1
data2\0rttyCCgQyaIqmk1ALH3jg\1417016451968651.jpg, 0, 0, 1
data2\0rttyCCgQyaIqmk1ALH3jg\146223277461274.jpg, 0, 0, 1
data2\0rttyCCgQyaIqmk1ALH3jg\1667284496792810.jpg, 0, 0, 1
data2\0rttyCCgQyaIqmk1ALH3jg\168506501868732.jpg, 0, 0, 1
data2\0rttyCCgQyaIqmk1ALH3jg\1819894604838464.jpg, 0, 0, 1
data2\0rttyCCgQyaIqmk1ALH3jg\1915985678566830.jpg, 0, 0, 1
data2\0rttyCCgQyaIqmk1ALH3jg\192812422671852.jpg, 0, 0, 1
data2\0rttyCCgQyaIqmk1ALH3jg\207086030980262.jpg, 0, 0, 1
data2\0rttyCCgQyaIqmk1ALH3jg\210519583916475.jpg, 0, 0, 1
data2\0rttyCCgQyaIqmk1ALH3jg\211924503735421.jpg, 0, 0, 1
data2\0rttyCCgQyaIqmk1ALH3jg\237524051498930.jpg, 0, 0, 1
data2\0rttyCCgQyaIqmk1ALH3jg\258875189302480.jpg, 0, 0, 1
data2\0rttyCCgQyaIqmk1ALH3jg\263256882150415.jpg, 0, 0, 1
data2\0rttyCCgQyaIqmk1ALH3jg\263276325495407.jpg, 0, 0, 1
data2\0rttyCCgQyaIqmk1ALH3jg\277440033856354.jpg, 0, 0, 1
data2\0rttyCCgQyaIqmk1ALH3jg\279637330486018.jpg, 0, 0, 1
data2\0rttyCCgQyaIqmk1ALH3jg\287748106342775.jpg, 0, 0, 1
data2\0rttyCCgQyaIqmk1ALH3jg\290156572661587.jpg, 0, 0, 1
data2\0rttyCCgQyaIqmk1ALH3jg\290217769415386.jpg, 0, 0, 1
data2\0rttyCCgQyaIqmk1ALH3jg\2938910706339763.jpg, 0, 0, 1
data2\0rttyCCgQyaIqmk1ALH3jg\2989770314591783.jpg, 0, 0, 1
data2\0rttyCCgQyaIqmk1ALH3jg\305713097774944.jpg, 0, 0, 1
data2\0rttyCCgQyaIqmk1ALH3jg\306517084411538.jpg, 0, 0, 1
data2\0rttyCCgQyaIqmk1ALH3jg\309270607242782.jpg, 0, 0, 1
data2\0rttyCCgQyaIqmk1ALH3jg\310641217125324.jpg, 0, 0, 1
data2\0rttyCCgQyaIqmk1ALH3jg\3518476741586097.jpg, 0, 0, 1
data2\0rttyCCgQyaIqmk1ALH3jg\3693373667456092.jpg, 0, 0, 1
data2\0rttyCCgQyaIqmk1ALH3jg\370684680927346.jpg, 0, 0, 1
data2\0rttyCCgQyaIqmk1ALH3jg\383072599541319.jpg, 0, 0, 1
data2\0rttyCCgQyaIqmk1ALH3jg\4162810373770966.jpg, 0, 0, 1
data2\0rttyCCgQyaIqmk1ALH3jg\463215951416849.jpg, 0, 0, 1
data2\0rttyCCgQyaIqmk1ALH3jg\4664431700253638.jpg, 0, 0, 1
data2\0rttyCCgQyaIqmk1ALH3jg\475573357054398.jpg, 0, 0, 1
data2\0rttyCCgQyaIqmk1ALH3jg\476730580307771.jpg, 0, 0, 1
data2\0rttyCCgQyaIqmk1ALH3jg\480398449845319.jpg, 0, 0, 1
data2\0rttyCCgQyaIqmk1ALH3jg\496335264825584.jpg, 0, 0, 1
data2\0rttyCCgQyaIqmk1ALH3jg\498410497965930.jpg, 0, 0, 1
data2\0rttyCCgQyaIqmk1ALH3jg\504016880781806.jpg, 0, 0, 1
data2\0rttyCCgQyaIqmk1ALH3jg\504474660745462.jpg, 0, 0, 1
data2\0rttyCCgQyaIqmk1ALH3jg\511751750201143.jpg, 0, 0, 1
data2\0rttyCCgQyaIqmk1ALH3jg\515470959489668.jpg, 0, 0, 1
data2\0rttyCCgQyaIqmk1ALH3jg\596138004698115.jpg, 0, 0, 1
data2\0rttyCCgQyaIqmk1ALH3jg\771954463519372.jpg, 0, 0, 1
data2\0rttyCCgQyaIqmk1ALH3jg\818010938921831.jpg, 0, 0, 1
data2\0rttyCCgQyaIqmk1ALH3jg\891742201672561.jpg, 0, 0, 1
data2\0WMABFsrzwO5utPXLIepEo\1003911276913562.jpg, 0, 0, 1
data2\0WMABFsrzwO5utPXLIepEo\1055706181820337.jpg, 0, 0, 1
data2\0WMABFsrzwO5utPXLIepEo\1108493033065406.jpg, 0, 0, 1
data2\0WMABFsrzwO5utPXLIepEo\1128039808042134.jpg, 0, 0, 1
data2\0WMABFsrzwO5utPXLIepEo\1189609808514276.jpg, 0, 0, 1
data2\0WMABFsrzwO5utPXLIepEo\1202224473650267.jpg, 0, 0, 1
data2\0WMABFsrzwO5utPXLIepEo\1218821132259298.jpg, 0, 0, 1
data2\0WMABFsrzwO5utPXLIepEo\123893573429041.jpg, 0, 0, 1
data2\0WMABFsrzwO5utPXLIepEo\1262880710908137.jpg, 0, 0, 1
data2\0WMABFsrzwO5utPXLIepEo\1316010615589961.jpg, 0, 0, 1
data2\0WMABFsrzwO5utPXLIepEo\1453732518415559.jpg, 0, 0, 1
data2\0WMABFsrzwO5utPXLIepEo\147478337836238.jpg, 0, 0, 1
data2\0WMABFsrzwO5utPXLIepEo\1487274635039237.jpg, 0, 0, 1
data2\0WMABFsrzwO5utPXLIepEo\165649422516366.jpg, 0, 0, 1
data2\0WMABFsrzwO5utPXLIepEo\167265059026988.jpg, 0, 0, 1
data2\0WMABFsrzwO5utPXLIepEo\168258792256094.jpg, 0, 0, 1
data2\0WMABFsrzwO5utPXLIepEo\171193555277629.jpg, 0, 0, 1
data2\0WMABFsrzwO5utPXLIepEo\1738708283136975.jpg, 0, 0, 1
data2\0WMABFsrzwO5utPXLIepEo\180123054359318.jpg, 0, 0, 1
data2\0WMABFsrzwO5utPXLIepEo\1933304766853275.jpg, 0, 0, 1
data2\0WMABFsrzwO5utPXLIepEo\2056114881218277.jpg, 0, 0, 1
data2\0WMABFsrzwO5utPXLIepEo\2930002047290395.jpg, 0, 1, 0
data2\0WMABFsrzwO5utPXLIepEo\3107086092845408.jpg, 0, 0, 1
data2\0WMABFsrzwO5utPXLIepEo\3195415194012044.jpg, 0, 0, 1
data2\0WMABFsrzwO5utPXLIepEo\322345689979838.jpg, 0, 1, 0
data2\0WMABFsrzwO5utPXLIepEo\341590324733225.jpg, 0, 0, 1
data2\0WMABFsrzwO5utPXLIepEo\351765830177919.jpg, 0, 0, 1
data2\0WMABFsrzwO5utPXLIepEo\354247803437262.jpg, 0, 0, 1
data2\0WMABFsrzwO5utPXLIepEo\356359133019493.jpg, 0, 0, 1
data2\0WMABFsrzwO5utPXLIepEo\361726115926044.jpg, 0, 0, 1
data2\0WMABFsrzwO5utPXLIepEo\367754682067282.jpg, 0, 1, 0
data2\0WMABFsrzwO5utPXLIepEo\399439355201185.jpg, 0, 0, 1
data2\0WMABFsrzwO5utPXLIepEo\517427563353856.jpg, 0, 0, 1
data2\0WMABFsrzwO5utPXLIepEo\555707615975334.jpg, 0, 0, 1
data2\0WMABFsrzwO5utPXLIepEo\558929165850627.jpg, 0, 0, 1
data2\0WMABFsrzwO5utPXLIepEo\569920097780250.jpg, 0, 1, 0
data2\0WMABFsrzwO5utPXLIepEo\570399111065954.jpg, 0, 0, 1
data2\0WMABFsrzwO5utPXLIepEo\574981797225514.jpg, 0, 0, 1
data2\0WMABFsrzwO5utPXLIepEo\593188852146875.jpg, 0, 0, 1
data2\0WMABFsrzwO5utPXLIepEo\683740506030716.jpg, 0, 0, 1
data2\0WMABFsrzwO5utPXLIepEo\693950508488064.jpg, 0, 0, 1
data2\0WMABFsrzwO5utPXLIepEo\698063711407343.jpg, 0, 0, 1
data2\0WMABFsrzwO5utPXLIepEo\714917993043647.jpg, 0, 1, 0
data2\0WMABFsrzwO5utPXLIepEo\718609152509497.jpg, 0, 0, 1
data2\0WMABFsrzwO5utPXLIepEo\718940102574150.jpg, 0, 0, 1
data2\0WMABFsrzwO5utPXLIepEo\725086245292396.jpg, 0, 0, 1
data2\0WMABFsrzwO5utPXLIepEo\727650921921934.jpg, 0, 0, 1
data2\0WMABFsrzwO5utPXLIepEo\755731632089533.jpg, 0, 0, 1
data2\0WMABFsrzwO5utPXLIepEo\951382758859323.jpg, 0, 1, 0
data2\0WMABFsrzwO5utPXLIepEo\994094191266601.jpg, 0, 1, 0
data2\0WMABFsrzwO5utPXLIepEo\994980094490286.jpg, 0, 1, 0
data2\0WuOXSfRQX-ATh5O4cy1xQ\216755476491926.jpg, 0, 1, 0
data2\0WuOXSfRQX-ATh5O4cy1xQ\2232468443552207.jpg, 0, 0, 1
data2\0WuOXSfRQX-ATh5O4cy1xQ\228708929033071.jpg, 0, 0, 1
data2\0WuOXSfRQX-ATh5O4cy1xQ\309103620660694.jpg, 0, 0, 1
data2\0WuOXSfRQX-ATh5O4cy1xQ\4207399692612787.jpg, 0, 0, 1
data2\0Z89RNyeQY60hfQbKf85EQ\1051604448701454.jpg, 0, 0, 1
data2\0Z89RNyeQY60hfQbKf85EQ\1079298292594274.jpg, 0, 0, 1
data2\0Z89RNyeQY60hfQbKf85EQ\1092969797878197.jpg, 0, 0, 1
data2\0Z89RNyeQY60hfQbKf85EQ\110229207803893.jpg, 0, 0, 1
data2\0Z89RNyeQY60hfQbKf85EQ\1113570099122508.jpg, 0, 0, 1
data2\0Z89RNyeQY60hfQbKf85EQ\1129703257536239.jpg, 0, 0, 1
data2\0Z89RNyeQY60hfQbKf85EQ\1139256816551340.jpg, 0, 0, 1
data2\0Z89RNyeQY60hfQbKf85EQ\1189779004784755.jpg, 0, 0, 1
data2\0Z89RNyeQY60hfQbKf85EQ\1201329616986848.jpg, 0, 0, 1
data2\0Z89RNyeQY60hfQbKf85EQ\1255572181524167.jpg, 0, 0, 1
data2\0Z89RNyeQY60hfQbKf85EQ\1329437400761917.jpg, 0, 0, 1
data2\0Z89RNyeQY60hfQbKf85EQ\133454772147116.jpg, 0, 0, 1
data2\0Z89RNyeQY60hfQbKf85EQ\137907784988708.jpg, 0, 0, 1
data2\0Z89RNyeQY60hfQbKf85EQ\1431730087165387.jpg, 0, 0, 1
data2\0Z89RNyeQY60hfQbKf85EQ\144743457632213.jpg, 0, 0, 1
data2\0Z89RNyeQY60hfQbKf85EQ\1457274637998277.jpg, 0, 0, 1
data2\0Z89RNyeQY60hfQbKf85EQ\148049803998041.jpg, 0, 0, 1
data2\0Z89RNyeQY60hfQbKf85EQ\154381599978583.jpg, 0, 0, 1
data2\0Z89RNyeQY60hfQbKf85EQ\156893419715195.jpg, 0, 0, 1
data2\0Z89RNyeQY60hfQbKf85EQ\171374104893438.jpg, 0, 0, 1
data2\0Z89RNyeQY60hfQbKf85EQ\178712157367725.jpg, 0, 0, 1
data2\0Z89RNyeQY60hfQbKf85EQ\180543183940175.jpg, 0, 0, 1
data2\0Z89RNyeQY60hfQbKf85EQ\180779030476958.jpg, 0, 0, 1
data2\0Z89RNyeQY60hfQbKf85EQ\183764106943319.jpg, 0, 0, 1
data2\0Z89RNyeQY60hfQbKf85EQ\184067340256887.jpg, 0, 0, 1
data2\0Z89RNyeQY60hfQbKf85EQ\207301234335964.jpg, 0, 0, 1
data2\0Z89RNyeQY60hfQbKf85EQ\212036923807098.jpg, 0, 0, 1
data2\0Z89RNyeQY60hfQbKf85EQ\215833643382214.jpg, 0, 0, 1
data2\0Z89RNyeQY60hfQbKf85EQ\215951093394692.jpg, 0, 0, 1
data2\0Z89RNyeQY60hfQbKf85EQ\216124266692815.jpg, 0, 0, 1
data2\0Z89RNyeQY60hfQbKf85EQ\220198719538503.jpg, 0, 0, 1
data2\0Z89RNyeQY60hfQbKf85EQ\226531319231913.jpg, 0, 0, 1
data2\0Z89RNyeQY60hfQbKf85EQ\234302495130597.jpg, 0, 0, 1
data2\0Z89RNyeQY60hfQbKf85EQ\239794267902292.jpg, 0, 0, 1
data2\0Z89RNyeQY60hfQbKf85EQ\257591672784217.jpg, 0, 0, 1
data2\0Z89RNyeQY60hfQbKf85EQ\259503119244715.jpg, 0, 0, 1
data2\0Z89RNyeQY60hfQbKf85EQ\2791477561182887.jpg, 0, 0, 1
data2\0Z89RNyeQY60hfQbKf85EQ\2816341425342845.jpg, 0, 0, 1
data2\0Z89RNyeQY60hfQbKf85EQ\2837991176420799.jpg, 0, 0, 1
data2\0Z89RNyeQY60hfQbKf85EQ\2895137220709034.jpg, 0, 0, 1
data2\0Z89RNyeQY60hfQbKf85EQ\290377056142008.jpg, 0, 0, 1
data2\0Z89RNyeQY60hfQbKf85EQ\2915331582013116.jpg, 0, 0, 1
data2\0Z89RNyeQY60hfQbKf85EQ\2926583930994452.jpg, 0, 0, 1
data2\0Z89RNyeQY60hfQbKf85EQ\2943143982600190.jpg, 0, 0, 1
data2\0Z89RNyeQY60hfQbKf85EQ\294348652312694.jpg, 0, 0, 1

D:\mapillary-data/data2\0Z89RNyeQY60hfQbKf85EQ\2981833865471279.jpg, 0, 0, 1
D:\mapillary-data/data2\0Z89RNyeQY60hfQbKf85EQ\2998649033700728.jpg, 0, 0, 1
D:\mapillary-data/data2\0Z89RNyeQY60hfQbKf85EQ\301148648210819.jpg, 0, 0, 1
